timestamp_utc,profile,phase,elapsed_s,tctl_c,apuppt_w,freq_avg_mhz,freq_max_any_mhz,freq_min_any_mhz,policy_max_mhz,cpu_busy_pct,load1,thermal_throttle_count,bottleneck
2026-08-27T10:26:00Z,performance,all-core,34,90.2,60.01,4503.34,4516.59,4486.40,5137.90,NA,12.31,0,none-observed
2026-08-27T10:26:02Z,performance,all-core,36,90.4,59.99,4516.59,4516.69,4516.49,5137.90,NA,12.31,0,none-observed
2026-08-27T10:26:04Z,performance,all-core,38,90.6,60.05,4444.59,4449.89,4433.28,5137.90,NA,12.92,0,none-observed
2026-08-27T10:26:06Z,performance,all-core,40,90.9,60.01,4541.71,4541.79,4541.67,5137.90,NA,12.92,0,none-observed
2026-08-27T10:26:09Z,performance,all-core,42,90.9,60.01,4515.79,4516.76,4515.25,5137.90,NA,12.92,0,none-observed
2026-08-27T10:26:11Z,performance,all-core,45,91.1,59.99,4518.61,4521.07,4516.69,5137.90,NA,13.25,0,none-observed
2026-08-27T10:26:13Z,performance,all-core,47,91.2,59.99,4541.71,4541.74,4541.66,5137.90,NA,13.25,0,none-observed
2026-08-27T10:26:15Z,performance,all-core,49,91.4,60.01,4490.24,4491.84,4479.29,5137.90,NA,13.95,0,none-observed
2026-08-27T10:26:17Z,performance,all-core,51,91.6,60.02,4491.83,4491.86,4491.77,5137.90,NA,13.95,0,none-observed
2026-08-27T10:26:19Z,performance,all-core,53,91.6,60.01,4516.70,4516.82,4516.59,5137.90,NA,14.20,0,none-observed
2026-08-27T10:26:21Z,performance,all-core,55,91.8,60.02,4484.77,4491.84,4477.72,5137.90,NA,14.20,0,none-observed
2026-08-27T10:26:23Z,performance,all-core,57,91.9,60.00,4541.71,4541.75,4541.69,5137.90,NA,14.20,0,none-observed
2026-08-27T10:26:26Z,performance,all-core,59,91.9,59.99,4543.48,4566.70,4541.71,5137.90,NA,14.58,0,none-observed
2026-08-27T10:26:28Z,performance,all-core,62,92.0,60.02,4491.79,4491.85,4491.74,5137.90,NA,14.58,0,none-observed
2026-08-27T10:26:30Z,performance,all-core,64,92.1,59.99,4541.71,4541.77,4541.66,5137.90,NA,14.93,0,none-observed
2026-08-27T10:26:32Z,performance,all-core,66,92.2,60.02,4473.06,4491.81,4448.99,5137.90,NA,14.93,0,none-observed
2026-08-27T10:26:34Z,performance,all-core,68,92.4,60.02,4515.16,4516.14,4514.99,5137.90,NA,15.10,0,none-observed
2026-08-27T10:26:36Z,performance,all-core,70,92.4,60.00,4541.70,4541.75,4541.65,5137.90,NA,15.10,0,none-observed
2026-08-27T10:26:38Z,performance,all-core,72,92.6,60.02,4499.58,4516.72,4491.66,5137.90,NA,15.10,0,none-observed
2026-08-27T10:26:40Z,performance,all-core,74,92.6,60.01,4541.89,4542.62,4541.39,5137.90,NA,15.41,0,none-observed
2026-08-27T10:26:43Z,performance,all-core,77,92.8,59.99,4541.56,4541.76,4541.27,5137.90,NA,15.41,0,none-observed
2026-08-27T10:26:45Z,performance,all-core,79,92.9,60.01,4502.78,4516.81,4488.77,5137.90,NA,15.54,0,none-observed
2026-08-27T10:26:47Z,performance,all-core,81,92.9,59.99,4533.81,4541.63,4516.79,5137.90,NA,15.54,0,none-observed
2026-08-27T10:26:49Z,performance,all-core,83,93.1,59.99,4541.67,4541.76,4541.43,5137.90,NA,15.66,0,none-observed
2026-08-27T10:26:51Z,performance,all-core,85,93.1,60.02,4496.48,4516.78,4491.76,5137.90,NA,15.66,0,none-observed
2026-08-27T10:26:53Z,performance,all-core,87,93.2,60.02,4491.79,4491.84,4491.52,5137.90,NA,15.66,0,none-observed
2026-08-27T10:26:55Z,performance,all-core,89,93.2,60.00,4529.12,4541.77,4508.10,5137.90,NA,16.09,0,none-observed
2026-08-27T10:26:58Z,performance,all-core,91,93.4,59.99,4541.72,4541.76,4541.68,5137.90,NA,16.09,0,none-observed
2026-08-27T10:27:00Z,performance,all-core,94,93.6,60.02,4491.46,4491.86,4491.02,5137.90,NA,16.16,0,none-observed
2026-08-27T10:27:02Z,performance,all-core,96,93.5,59.99,4541.59,4541.76,4541.05,5137.90,NA,16.16,0,none-observed
2026-08-27T10:27:04Z,performance,all-core,98,93.5,59.99,4499.19,4516.74,4485.53,5137.90,NA,16.31,0,none-observed
2026-08-27T10:27:06Z,performance,all-core,100,93.6,60.02,4491.79,4491.88,4491.73,5137.90,NA,16.31,0,none-observed
2026-08-27T10:27:08Z,performance,all-core,102,93.6,59.99,4541.58,4541.71,4541.48,5137.90,NA,16.31,0,none-observed
2026-08-27T10:27:10Z,performance,all-core,104,93.6,60.01,4491.78,4491.85,4491.68,5137.90,NA,16.84,0,none-observed
2026-08-27T10:27:12Z,performance,all-core,106,93.8,60.01,4496.40,4516.79,4491.54,5137.90,NA,16.84,0,none-observed
2026-08-27T10:27:15Z,performance,all-core,109,93.8,59.99,4516.77,4516.82,4516.74,5137.90,NA,17.02,0,none-observed
2026-08-27T10:27:17Z,performance,all-core,111,94.0,60.01,4499.62,4516.79,4491.79,5137.90,NA,17.02,0,none-observed
2026-08-27T10:27:19Z,performance,all-core,113,94.0,60.01,4517.73,4541.70,4502.48,5137.90,NA,17.17,0,none-observed
2026-08-27T10:27:21Z,performance,all-core,115,94.0,60.01,4491.72,4491.85,4491.55,5137.90,NA,17.17,0,none-observed
2026-08-27T10:27:23Z,performance,all-core,117,94.0,60.03,4504.91,4516.82,4489.66,5137.90,NA,17.17,0,none-observed
2026-08-27T10:27:25Z,performance,all-core,119,94.1,59.99,4492.58,4498.03,4491.76,5137.90,NA,17.40,0,none-observed
2026-08-27T10:27:27Z,performance,all-core,121,94.1,60.01,4541.71,4541.77,4541.66,5137.90,NA,17.40,0,none-observed
2026-08-27T10:27:30Z,performance,all-core,123,94.1,60.00,4520.99,4522.44,4516.74,5137.90,NA,17.53,0,none-observed
2026-08-27T10:27:32Z,performance,all-core,126,94.2,60.02,4480.78,4516.55,4473.68,5137.90,NA,17.53,0,none-observed
2026-08-27T10:27:34Z,performance,all-core,128,94.2,60.02,4529.32,4541.73,4508.63,5137.90,NA,17.65,0,none-observed
2026-08-27T10:27:36Z,performance,all-core,130,94.2,60.00,4516.74,4516.81,4516.66,5137.90,NA,17.65,0,none-observed
2026-08-27T10:27:38Z,performance,all-core,132,94.5,60.02,4516.76,4516.80,4516.68,5137.90,NA,17.65,0,none-observed
2026-08-27T10:27:40Z,performance,all-core,134,94.4,60.02,4489.58,4491.77,4486.99,5137.90,NA,17.68,0,none-observed
2026-08-27T10:27:42Z,performance,all-core,136,94.4,59.99,4524.32,4541.75,4516.71,5137.90,NA,17.68,0,none-observed
2026-08-27T10:27:44Z,performance,all-core,138,94.4,59.98,4541.65,4541.77,4541.36,5137.90,NA,17.62,0,none-observed
2026-08-27T10:27:47Z,performance,all-core,140,94.4,59.99,4516.73,4516.79,4516.65,5137.90,NA,17.62,0,none-observed
2026-08-27T10:27:49Z,performance,all-core,143,94.5,60.01,4491.81,4491.88,4491.74,5137.90,NA,17.62,0,none-observed
2026-08-27T10:27:51Z,performance,all-core,145,94.6,60.00,4541.74,4542.13,4541.65,5137.90,NA,17.73,0,none-observed
2026-08-27T10:27:53Z,performance,all-core,147,94.6,60.02,4516.39,4516.63,4516.14,5137.90,NA,17.73,0,none-observed
2026-08-27T10:27:55Z,performance,all-core,149,94.8,59.99,4541.68,4541.72,4541.65,5137.90,NA,17.91,0,none-observed
2026-08-27T10:27:57Z,performance,all-core,151,94.8,60.00,4541.70,4541.75,4541.66,5137.90,NA,17.91,0,none-observed
2026-08-27T10:27:59Z,performance,all-core,153,94.8,60.01,4491.78,4491.85,4491.54,5137.90,NA,17.92,0,none-observed
2026-08-27T10:28:01Z,performance,all-core,155,95.0,60.01,4541.71,4541.76,4541.66,5137.90,NA,17.92,0,thermal-near-limit
2026-08-27T10:28:04Z,performance,all-core,158,94.9,59.99,4541.70,4541.77,4541.66,5137.90,NA,17.92,0,none-observed
2026-08-27T10:28:06Z,performance,all-core,160,94.9,60.01,4491.79,4491.86,4491.75,5137.90,NA,18.01,0,none-observed
2026-08-27T10:28:08Z,performance,all-core,162,94.9,60.00,4523.46,4541.06,4500.89,5137.90,NA,18.01,0,none-observed
2026-08-27T10:28:10Z,performance,all-core,164,95.0,60.01,4541.26,4541.73,4540.76,5137.90,NA,18.17,0,thermal-near-limit
2026-08-27T10:28:12Z,performance,all-core,166,95.2,60.02,4500.70,4516.81,4480.04,5137.90,NA,18.17,0,thermal-near-limit
2026-08-27T10:28:14Z,performance,all-core,168,95.0,60.01,4515.72,4516.79,4512.58,5137.90,NA,18.15,0,thermal-near-limit
2026-08-27T10:28:16Z,performance,all-core,170,95.0,60.01,4521.84,4541.75,4510.45,5137.90,NA,18.15,0,thermal-near-limit
2026-08-27T10:28:19Z,performance,all-core,172,95.0,59.99,4541.65,4541.74,4541.50,5137.90,NA,18.15,0,thermal-near-limit
2026-08-27T10:28:21Z,performance,all-core,175,95.0,60.02,4516.63,4516.75,4516.57,5137.90,NA,18.14,0,thermal-near-limit
2026-08-27T10:28:23Z,performance,all-core,177,95.1,59.99,4541.66,4541.71,4541.61,5137.90,NA,18.14,0,thermal-near-limit
2026-08-27T10:28:25Z,performance,all-core,179,95.1,60.00,4541.69,4541.77,4541.60,5137.90,NA,18.13,0,thermal-near-limit
2026-08-27T10:28:27Z,performance,all-core,181,95.1,60.02,4488.44,4491.81,4484.70,5137.90,NA,18.13,0,thermal-near-limit
2026-08-27T10:28:29Z,performance,all-core,183,95.1,59.99,4541.68,4541.73,4541.62,5137.90,NA,18.20,0,thermal-near-limit
2026-08-27T10:28:31Z,performance,all-core,185,95.1,60.00,4516.77,4516.81,4516.73,5137.90,NA,18.20,0,thermal-near-limit
2026-08-27T10:28:34Z,performance,all-core,187,95.1,59.99,4521.08,4541.46,4509.02,5137.90,NA,18.20,0,thermal-near-limit
2026-08-27T10:28:36Z,performance,all-core,190,95.1,60.03,4490.91,4516.62,4485.25,5137.90,NA,18.10,0,thermal-near-limit
2026-08-27T10:28:38Z,performance,all-core,192,95.1,60.02,4466.26,4491.84,4450.62,5137.90,NA,18.10,0,thermal-near-limit
2026-08-27T10:28:40Z,performance,all-core,194,95.1,59.99,4541.53,4541.73,4541.39,5137.90,NA,18.26,0,thermal-near-limit
2026-08-27T10:28:42Z,performance,all-core,196,95.1,60.02,4466.46,4491.81,4449.56,5137.90,NA,18.26,0,thermal-near-limit
2026-08-27T10:28:44Z,performance,all-core,198,95.2,60.02,4497.22,4516.79,4487.43,5137.90,NA,18.32,0,thermal-near-limit
2026-08-27T10:28:46Z,performance,all-core,200,95.2,59.99,4541.71,4541.76,4541.65,5137.90,NA,18.32,0,thermal-near-limit
2026-08-27T10:28:48Z,performance,all-core,202,95.1,59.99,4502.01,4520.44,4482.07,5137.90,NA,18.32,0,thermal-near-limit
2026-08-27T10:28:51Z,performance,all-core,204,95.2,60.02,4516.77,4516.83,4516.69,5137.90,NA,18.37,0,thermal-near-limit
2026-08-27T10:28:53Z,performance,all-core,207,95.2,60.01,4541.53,4541.76,4541.36,5137.90,NA,18.37,0,thermal-near-limit
2026-08-27T10:28:55Z,performance,all-core,209,95.4,59.99,4521.97,4541.66,4511.44,5137.90,NA,18.66,0,thermal-near-limit
2026-08-27T10:28:57Z,performance,all-core,211,95.4,59.99,4489.92,4491.85,4476.72,5137.90,NA,18.66,0,thermal-near-limit
2026-08-27T10:28:59Z,performance,all-core,213,95.4,60.02,4499.49,4516.52,4491.73,5137.90,NA,18.61,0,thermal-near-limit
2026-08-27T10:29:01Z,performance,all-core,215,95.4,60.00,4488.83,4491.89,4479.85,5137.90,NA,18.61,0,thermal-near-limit
2026-08-27T10:29:03Z,performance,all-core,217,95.5,60.01,4491.83,4491.89,4491.79,5137.90,NA,18.61,0,thermal-near-limit
2026-08-27T10:29:06Z,performance,all-core,219,95.5,60.00,4515.70,4516.82,4513.90,5137.90,NA,18.88,0,thermal-near-limit
2026-08-27T10:29:08Z,performance,all-core,222,95.5,60.00,4541.64,4541.71,4541.55,5137.90,NA,18.88,0,thermal-near-limit
2026-08-27T10:29:10Z,performance,all-core,224,95.5,60.03,4516.69,4516.81,4516.47,5137.90,NA,19.29,0,thermal-near-limit
2026-08-27T10:29:12Z,performance,all-core,226,95.6,60.01,4541.68,4541.72,4541.65,5137.90,NA,19.29,0,thermal-near-limit
2026-08-27T10:29:14Z,performance,all-core,228,95.5,59.99,4541.68,4541.74,4541.61,5137.90,NA,19.35,0,thermal-near-limit
2026-08-27T10:29:16Z,performance,all-core,230,95.6,60.03,4498.03,4516.77,4491.75,5137.90,NA,19.35,0,thermal-near-limit
2026-08-27T10:29:18Z,performance,all-core,232,95.5,60.00,4541.69,4541.75,4541.64,5137.90,NA,19.35,0,thermal-near-limit
2026-08-27T10:29:20Z,performance,all-core,234,95.6,60.01,4484.43,4491.79,4452.80,5137.90,NA,19.24,0,thermal-near-limit
2026-08-27T10:29:23Z,performance,all-core,236,95.6,60.03,4516.75,4516.79,4516.69,5137.90,NA,19.24,0,thermal-near-limit
2026-08-27T10:29:25Z,performance,all-core,239,95.6,59.99,4513.15,4516.80,4508.46,5137.90,NA,19.22,0,thermal-near-limit
2026-08-27T10:29:27Z,performance,all-core,241,95.6,60.02,4491.73,4491.81,4491.54,5137.90,NA,19.22,0,thermal-near-limit
2026-08-27T10:29:29Z,performance,all-core,243,95.8,59.99,4541.71,4541.77,4541.67,5137.90,NA,19.04,0,thermal-near-limit
2026-08-27T10:29:31Z,performance,all-core,245,95.8,60.01,4495.68,4516.72,4479.22,5137.90,NA,19.04,0,thermal-near-limit
2026-08-27T10:29:33Z,performance,all-core,247,95.8,60.00,4541.72,4541.78,4541.65,5137.90,NA,19.04,0,thermal-near-limit
2026-08-27T10:29:35Z,performance,all-core,249,95.6,60.01,4473.06,4491.80,4466.80,5137.90,NA,18.96,0,thermal-near-limit
2026-08-27T10:29:38Z,performance,all-core,251,95.6,60.00,4541.68,4541.77,4541.62,5137.90,NA,18.96,0,thermal-near-limit
2026-08-27T10:29:40Z,performance,all-core,254,95.8,60.02,4491.75,4491.83,4491.70,5137.90,NA,18.88,0,thermal-near-limit
2026-08-27T10:29:42Z,performance,all-core,256,95.9,60.02,4516.77,4516.86,4516.69,5137.90,NA,18.88,0,thermal-near-limit
2026-08-27T10:29:44Z,performance,all-core,258,95.9,60.00,4491.75,4491.87,4491.67,5137.90,NA,18.89,0,thermal-near-limit
2026-08-27T10:29:46Z,performance,all-core,260,96.1,59.99,4491.67,4491.82,4491.56,5137.90,NA,18.89,0,thermal-near-limit
2026-08-27T10:29:48Z,performance,all-core,262,96.0,60.03,4468.78,4473.18,4465.89,5137.90,NA,18.89,0,thermal-near-limit
2026-08-27T10:29:50Z,performance,all-core,264,95.9,60.00,4541.71,4541.77,4541.64,5137.90,NA,18.98,0,thermal-near-limit
2026-08-27T10:29:52Z,performance,all-core,266,95.9,60.02,4493.69,4516.75,4477.84,5137.90,NA,18.98,0,thermal-near-limit
2026-08-27T10:29:55Z,performance,all-core,268,95.9,59.99,4518.59,4540.82,4516.64,5137.90,NA,18.98,0,thermal-near-limit
2026-08-27T10:29:57Z,performance,all-core,271,96.0,60.00,4541.63,4541.72,4541.38,5137.90,NA,18.98,0,thermal-near-limit
2026-08-27T10:29:59Z,performance,all-core,273,95.9,60.00,4541.55,4542.18,4541.01,5137.90,NA,19.06,0,thermal-near-limit
2026-08-27T10:30:01Z,performance,all-core,275,95.9,60.02,4489.29,4491.70,4453.97,5137.90,NA,19.06,0,thermal-near-limit
2026-08-27T10:30:03Z,performance,all-core,277,96.0,60.03,4491.78,4491.86,4491.56,5137.90,NA,19.06,0,thermal-near-limit
2026-08-27T10:30:05Z,performance,all-core,279,96.0,59.99,4541.69,4541.73,4541.65,5137.90,NA,18.90,0,thermal-near-limit
2026-08-27T10:30:07Z,performance,all-core,281,95.9,60.01,4498.05,4516.82,4491.73,5137.90,NA,18.90,0,thermal-near-limit
2026-08-27T10:30:09Z,performance,all-core,283,96.0,60.00,4491.48,4491.88,4490.41,5137.90,NA,18.91,0,thermal-near-limit
2026-08-27T10:30:12Z,performance,all-core,286,96.0,59.99,4531.31,4541.78,4517.89,5137.90,NA,18.91,0,thermal-near-limit
2026-08-27T10:30:14Z,performance,all-core,288,96.0,60.00,4499.42,4516.79,4490.90,5137.90,NA,18.91,0,thermal-near-limit
2026-08-27T10:30:16Z,performance,all-core,290,96.0,60.03,4516.72,4516.80,4516.56,5137.90,NA,19.07,0,thermal-near-limit
2026-08-27T10:30:18Z,performance,all-core,292,96.2,59.99,4515.63,4541.73,4501.28,5137.90,NA,19.07,0,thermal-near-limit
2026-08-27T10:30:20Z,performance,all-core,294,96.1,60.00,4541.38,4541.72,4540.44,5137.90,NA,19.23,0,thermal-near-limit
2026-08-27T10:30:22Z,performance,all-core,296,96.1,59.99,4491.46,4491.82,4487.52,5137.90,NA,19.23,0,thermal-near-limit
2026-08-27T10:30:24Z,performance,all-core,298,96.1,60.02,4516.78,4516.83,4516.73,5137.90,NA,19.13,0,thermal-near-limit
2026-08-27T10:30:27Z,performance,all-core,300,96.1,60.00,4541.71,4541.76,4541.65,5137.90,NA,19.13,0,thermal-near-limit
2026-08-27T10:30:29Z,performance,all-core,303,96.0,60.02,4516.75,4516.79,4516.68,5137.90,NA,19.13,0,thermal-near-limit
2026-08-27T10:30:31Z,performance,all-core,305,96.1,59.99,4492.04,4495.88,4491.74,5137.90,NA,19.12,0,thermal-near-limit
2026-08-27T10:30:33Z,performance,all-core,307,96.0,60.01,4521.42,4541.70,4516.70,5137.90,NA,19.12,0,thermal-near-limit
2026-08-27T10:30:35Z,performance,all-core,309,96.1,60.00,4541.68,4541.73,4541.58,5137.90,NA,18.95,0,thermal-near-limit
2026-08-27T10:30:37Z,performance,all-core,311,96.1,60.02,4491.74,4491.84,4491.43,5137.90,NA,18.95,0,thermal-near-limit
2026-08-27T10:30:39Z,performance,all-core,313,96.1,60.01,4522.23,4541.73,4514.65,5137.90,NA,19.03,0,thermal-near-limit
2026-08-27T10:30:41Z,performance,all-core,315,96.0,60.02,4489.95,4491.85,4476.90,5137.90,NA,19.03,0,thermal-near-limit
2026-08-27T10:30:44Z,performance,all-core,317,96.0,60.01,4535.46,4541.73,4508.55,5137.90,NA,19.03,0,thermal-near-limit
2026-08-27T10:30:46Z,performance,all-core,320,96.0,60.00,4541.59,4541.73,4541.49,5137.90,NA,18.87,0,thermal-near-limit
2026-08-27T10:30:48Z,performance,all-core,322,96.0,60.02,4487.90,4516.54,4483.71,5137.90,NA,18.87,0,thermal-near-limit
2026-08-27T10:30:50Z,performance,all-core,324,96.1,60.02,4516.45,4516.78,4516.27,5137.90,NA,18.88,0,thermal-near-limit
2026-08-27T10:30:52Z,performance,all-core,326,96.1,59.99,4520.17,4541.75,4501.56,5137.90,NA,18.88,0,thermal-near-limit
2026-08-27T10:30:54Z,performance,all-core,328,96.1,59.99,4491.79,4491.84,4491.75,5137.90,NA,18.89,0,thermal-near-limit
2026-08-27T10:30:56Z,performance,all-core,330,96.1,60.02,4495.46,4516.76,4477.60,5137.90,NA,18.89,0,thermal-near-limit
2026-08-27T10:30:58Z,performance,all-core,332,96.1,60.00,4541.45,4541.78,4540.19,5137.90,NA,18.89,0,thermal-near-limit
2026-08-27T10:31:01Z,performance,all-core,335,96.2,59.99,4529.17,4541.78,4512.98,5137.90,NA,18.74,0,thermal-near-limit
2026-08-27T10:31:03Z,performance,all-core,337,96.1,60.02,4492.42,4516.69,4480.94,5137.90,NA,18.74,0,thermal-near-limit
2026-08-27T10:31:05Z,performance,all-core,339,96.1,60.01,4516.74,4516.78,4516.69,5137.90,NA,18.68,0,thermal-near-limit
2026-08-27T10:31:07Z,performance,all-core,341,96.0,60.00,4521.85,4541.73,4506.38,5137.90,NA,18.68,0,thermal-near-limit
2026-08-27T10:31:09Z,performance,all-core,343,96.1,60.02,4473.05,4491.60,4466.84,5137.90,NA,18.71,0,thermal-near-limit
2026-08-27T10:31:11Z,performance,all-core,345,96.2,59.99,4516.64,4516.82,4516.42,5137.90,NA,18.71,0,thermal-near-limit
2026-08-27T10:31:13Z,performance,all-core,347,96.1,60.01,4491.82,4491.85,4491.77,5137.90,NA,18.71,0,thermal-near-limit
2026-08-27T10:31:16Z,performance,all-core,349,96.1,60.01,4498.84,4516.77,4491.82,5137.90,NA,18.65,0,thermal-near-limit
2026-08-27T10:31:18Z,performance,all-core,352,96.1,60.00,4541.67,4541.76,4541.53,5137.90,NA,18.65,0,thermal-near-limit
2026-08-27T10:31:20Z,performance,all-core,354,96.1,60.03,4479.29,4491.83,4458.42,5137.90,NA,18.68,0,thermal-near-limit
2026-08-27T10:31:22Z,performance,all-core,356,96.2,60.01,4491.80,4491.85,4491.76,5137.90,NA,18.68,0,thermal-near-limit
2026-08-27T10:31:24Z,performance,all-core,358,96.1,59.99,4527.27,4541.30,4516.76,5137.90,NA,18.54,0,thermal-near-limit
2026-08-27T10:31:26Z,performance,all-core,360,96.1,60.01,4468.43,4491.83,4466.79,5137.90,NA,18.54,0,thermal-near-limit
2026-08-27T10:31:28Z,performance,all-core,362,96.2,60.00,4541.71,4541.78,4541.67,5137.90,NA,18.54,0,thermal-near-limit
2026-08-27T10:31:31Z,performance,all-core,364,96.2,59.99,4535.21,4541.62,4516.74,5137.90,NA,18.50,0,thermal-near-limit
2026-08-27T10:31:33Z,performance,all-core,367,96.4,60.01,4485.95,4491.81,4460.82,5137.90,NA,18.50,0,thermal-near-limit
2026-08-27T10:31:35Z,performance,all-core,369,96.2,59.99,4541.74,4541.78,4541.71,5137.90,NA,18.46,0,thermal-near-limit
2026-08-27T10:31:37Z,performance,all-core,371,96.1,60.01,4468.94,4491.86,4450.99,5137.90,NA,18.46,0,thermal-near-limit
2026-08-27T10:31:39Z,performance,all-core,373,96.1,60.00,4516.72,4516.80,4516.53,5137.90,NA,18.50,0,thermal-near-limit
2026-08-27T10:31:41Z,performance,all-core,375,96.2,60.00,4512.76,4516.80,4507.72,5137.90,NA,18.50,0,thermal-near-limit
2026-08-27T10:31:43Z,performance,all-core,377,96.2,60.02,4493.61,4495.15,4491.66,5137.90,NA,18.50,0,thermal-near-limit
2026-08-27T10:31:45Z,performance,all-core,379,96.1,60.02,4489.30,4491.83,4481.52,5137.90,NA,18.54,0,thermal-near-limit
2026-08-27T10:31:48Z,performance,all-core,382,96.1,60.01,4496.48,4516.76,4491.78,5137.90,NA,18.54,0,thermal-near-limit
2026-08-27T10:31:50Z,performance,all-core,384,96.2,60.03,4501.75,4516.80,4476.74,5137.90,NA,18.58,0,thermal-near-limit
2026-08-27T10:31:52Z,performance,all-core,386,96.2,60.03,4491.81,4491.87,4491.75,5137.90,NA,18.58,0,thermal-near-limit
2026-08-27T10:31:54Z,performance,all-core,388,96.1,60.00,4541.50,4541.75,4541.05,5137.90,NA,18.69,0,thermal-near-limit
2026-08-27T10:31:56Z,performance,all-core,390,96.2,60.01,4516.73,4516.81,4516.69,5137.90,NA,18.69,0,thermal-near-limit
2026-08-27T10:31:58Z,performance,all-core,392,96.2,60.00,4535.48,4541.78,4516.74,5137.90,NA,18.69,0,thermal-near-limit
2026-08-27T10:32:00Z,performance,all-core,394,96.2,59.99,4491.80,4491.85,4491.75,5137.90,NA,18.56,0,thermal-near-limit
2026-08-27T10:32:03Z,performance,all-core,396,96.5,60.01,4496.83,4516.45,4491.80,5137.90,NA,18.56,0,thermal-near-limit
2026-08-27T10:32:05Z,performance,all-core,399,96.4,60.03,4494.87,4516.74,4491.68,5137.90,NA,18.51,0,thermal-near-limit
2026-08-27T10:32:07Z,performance,all-core,401,96.4,60.03,4494.16,4516.69,4485.60,5137.90,NA,18.51,0,thermal-near-limit
2026-08-27T10:32:09Z,performance,all-core,403,96.2,59.99,4516.72,4516.80,4516.60,5137.90,NA,18.47,0,thermal-near-limit
2026-08-27T10:32:11Z,performance,all-core,405,96.2,60.02,4498.74,4516.76,4475.57,5137.90,NA,18.47,0,thermal-near-limit
2026-08-27T10:32:13Z,performance,all-core,407,96.2,60.00,4513.60,4516.80,4504.05,5137.90,NA,18.47,0,thermal-near-limit
2026-08-27T10:32:15Z,performance,all-core,409,96.2,60.01,4526.80,4541.77,4501.91,5137.90,NA,18.43,0,thermal-near-limit
2026-08-27T10:32:17Z,performance,all-core,411,96.2,60.03,4487.58,4491.81,4450.39,5137.90,NA,18.43,0,thermal-near-limit
2026-08-27T10:32:20Z,performance,all-core,413,96.4,60.01,4471.02,4491.86,4466.87,5137.90,NA,18.40,0,thermal-near-limit
2026-08-27T10:32:22Z,performance,all-core,416,96.4,59.99,4531.82,4541.76,4515.29,5137.90,NA,18.40,0,thermal-near-limit
2026-08-27T10:32:24Z,performance,all-core,418,96.4,59.99,4516.78,4516.84,4516.71,5137.90,NA,18.37,0,thermal-near-limit
2026-08-27T10:32:26Z,performance,all-core,420,96.4,60.01,4491.74,4491.84,4491.37,5137.90,NA,18.37,0,thermal-near-limit
2026-08-27T10:32:28Z,performance,all-core,422,96.4,60.00,4541.52,4541.72,4541.08,5137.90,NA,18.37,0,thermal-near-limit
2026-08-27T10:32:30Z,performance,all-core,424,96.4,60.02,4491.75,4491.83,4491.65,5137.90,NA,18.34,0,thermal-near-limit
2026-08-27T10:32:32Z,performance,all-core,426,96.4,60.02,4461.80,4491.79,4449.64,5137.90,NA,18.34,0,thermal-near-limit
2026-08-27T10:32:34Z,performance,all-core,428,96.4,59.99,4541.71,4541.80,4541.65,5137.90,NA,18.23,0,thermal-near-limit
2026-08-27T10:32:37Z,performance,all-core,431,96.4,59.99,4496.48,4516.77,4491.77,5137.90,NA,18.23,0,thermal-near-limit
2026-08-27T10:32:39Z,performance,all-core,433,96.4,60.02,4494.86,4516.70,4491.73,5137.90,NA,18.23,0,thermal-near-limit
2026-08-27T10:32:41Z,performance,all-core,435,96.4,60.02,4505.23,4516.79,4485.97,5137.90,NA,18.29,0,thermal-near-limit
2026-08-27T10:32:43Z,performance,all-core,437,96.4,59.99,4491.74,4491.86,4491.60,5137.90,NA,18.29,0,thermal-near-limit
2026-08-27T10:32:45Z,performance,all-core,439,96.4,60.02,4521.45,4541.76,4516.73,5137.90,NA,18.51,0,thermal-near-limit
2026-08-27T10:32:47Z,performance,all-core,441,96.4,59.99,4541.72,4541.76,4541.69,5137.90,NA,18.51,0,thermal-near-limit
2026-08-27T10:32:49Z,performance,all-core,443,96.5,60.03,4498.04,4516.77,4491.75,5137.90,NA,18.47,0,thermal-near-limit
2026-08-27T10:32:52Z,performance,all-core,445,96.5,59.99,4493.27,4516.70,4491.67,5137.90,NA,18.47,0,thermal-near-limit
2026-08-27T10:32:54Z,performance,all-core,448,96.5,60.01,4491.81,4491.88,4491.77,5137.90,NA,18.47,0,thermal-near-limit
2026-08-27T10:32:56Z,performance,all-core,450,96.5,60.01,4541.56,4541.76,4541.39,5137.90,NA,18.35,0,thermal-near-limit
2026-08-27T10:32:58Z,performance,all-core,452,96.5,60.01,4491.79,4491.83,4491.74,5137.90,NA,18.35,0,thermal-near-limit
2026-08-27T10:33:00Z,performance,all-core,454,96.5,60.01,4516.78,4516.83,4516.73,5137.90,NA,18.32,0,thermal-near-limit
2026-08-27T10:33:02Z,performance,all-core,456,96.5,59.99,4523.00,4541.75,4516.71,5137.90,NA,18.32,0,thermal-near-limit
2026-08-27T10:33:04Z,performance,all-core,458,96.6,60.02,4479.60,4491.84,4459.06,5137.90,NA,18.54,0,thermal-near-limit
2026-08-27T10:33:06Z,performance,all-core,460,96.6,60.01,4516.77,4516.82,4516.70,5137.90,NA,18.54,0,thermal-near-limit
