timestamp_utc	profile	phase	elapsed_s	cpu_temp_c	gpu_temp_c	amdgpu_power_w	freq_avg_mhz	policy_max_mhz	hardware_max_mhz	load1	thermal_throttle_count
2026-09-20T10:36:36Z	sustained-build	all-core	368	73.8	62.0	34.992	4067.32	5137.90	5137.90	18.66	NA
2026-09-20T10:36:38Z	sustained-build	all-core	370	73.6	63.0	35.035	3883.61	5137.90	5137.90	18.93	NA
2026-09-20T10:36:40Z	sustained-build	all-core	372	73.8	63.0	35.014	3965.73	5137.90	5137.90	18.93	NA
2026-09-20T10:36:42Z	sustained-build	all-core	374	73.9	62.0	34.986	4034.00	5137.90	5137.90	18.85	NA
2026-09-20T10:36:44Z	sustained-build	all-core	376	73.9	62.0	34.983	4073.28	5137.90	5137.90	18.85	NA
2026-09-20T10:36:47Z	sustained-build	all-core	378	73.8	63.0	35.021	3967.74	5137.90	5137.90	19.02	NA
2026-09-20T10:36:49Z	sustained-build	all-core	381	73.6	62.0	35.001	4042.29	5137.90	5137.90	19.02	NA
2026-09-20T10:36:51Z	sustained-build	all-core	383	73.9	63.0	34.999	4041.68	5137.90	5137.90	19.02	NA
2026-09-20T10:36:53Z	sustained-build	all-core	385	73.9	63.0	35.005	3979.98	5137.90	5137.90	19.02	NA
2026-09-20T10:36:55Z	sustained-build	all-core	387	73.8	63.0	34.987	4067.37	5137.90	5137.90	19.02	NA
2026-09-20T10:36:57Z	sustained-build	all-core	389	73.8	63.0	35.008	4053.72	5137.90	5137.90	19.10	NA
2026-09-20T10:36:59Z	sustained-build	all-core	391	73.9	63.0	35.023	3954.21	5137.90	5137.90	19.10	NA
2026-09-20T10:37:01Z	sustained-build	all-core	393	73.9	63.0	34.991	4063.75	5137.90	5137.90	19.73	NA
2026-09-20T10:37:04Z	sustained-build	all-core	395	73.9	63.0	35.004	4042.59	5137.90	5137.90	19.73	NA
2026-09-20T10:37:06Z	sustained-build	all-core	398	73.8	63.0	35.018	3977.98	5137.90	5137.90	19.73	NA
2026-09-20T10:37:08Z	sustained-build	all-core	400	73.9	63.0	34.998	4062.26	5137.90	5137.90	19.59	NA
2026-09-20T10:37:10Z	sustained-build	all-core	402	73.8	63.0	34.984	4067.54	5137.90	5137.90	19.59	NA
2026-09-20T10:37:12Z	sustained-build	all-core	404	73.9	63.0	35.029	3960.85	5137.90	5137.90	19.47	NA
2026-09-20T10:37:14Z	sustained-build	all-core	406	73.9	63.0	34.993	4067.55	5137.90	5137.90	19.47	NA
2026-09-20T10:37:16Z	sustained-build	all-core	408	73.9	63.0	34.991	3975.50	5137.90	5137.90	19.35	NA
2026-09-20T10:37:19Z	sustained-build	all-core	410	73.9	63.0	35.017	3981.02	5137.90	5137.90	19.35	NA
2026-09-20T10:37:21Z	sustained-build	all-core	413	73.8	63.0	35.002	3985.99	5137.90	5137.90	19.35	NA
2026-09-20T10:37:23Z	sustained-build	all-core	415	73.9	63.0	34.982	4067.55	5137.90	5137.90	19.24	NA
2026-09-20T10:37:25Z	sustained-build	all-core	417	73.9	63.0	35.003	3964.54	5137.90	5137.90	19.24	NA
2026-09-20T10:37:27Z	sustained-build	all-core	419	73.9	63.0	34.999	4042.28	5137.90	5137.90	19.30	NA
2026-09-20T10:37:29Z	sustained-build	all-core	421	74.0	63.0	34.985	4067.20	5137.90	5137.90	19.30	NA
2026-09-20T10:37:31Z	sustained-build	all-core	423	74.1	63.0	35.015	3984.71	5137.90	5137.90	19.52	NA
2026-09-20T10:37:33Z	sustained-build	all-core	425	74.0	63.0	35.021	3906.35	5137.90	5137.90	19.52	NA
2026-09-20T10:37:36Z	sustained-build	all-core	427	73.9	63.0	35.024	4008.30	5137.90	5137.90	19.52	NA
2026-09-20T10:37:38Z	sustained-build	all-core	430	74.0	63.0	35.012	3967.71	5137.90	5137.90	19.40	NA
2026-09-20T10:37:40Z	sustained-build	all-core	432	74.0	62.0	35.008	3928.16	5137.90	5137.90	19.40	NA
2026-09-20T10:37:42Z	sustained-build	all-core	434	74.0	63.0	35.035	3886.78	5137.90	5137.90	19.36	NA
2026-09-20T10:37:44Z	sustained-build	all-core	436	74.0	63.0	34.986	4076.58	5137.90	5137.90	19.36	NA
2026-09-20T10:37:46Z	sustained-build	all-core	438	73.9	63.0	35.011	3965.69	5137.90	5137.90	19.36	NA
2026-09-20T10:37:48Z	sustained-build	all-core	440	73.8	63.0	34.983	3976.01	5137.90	5137.90	19.66	NA
2026-09-20T10:37:50Z	sustained-build	all-core	442	74.0	63.0	35.042	3895.06	5137.90	5137.90	19.66	NA
2026-09-20T10:37:53Z	sustained-build	all-core	444	74.0	63.0	35.011	3866.11	5137.90	5137.90	19.60	NA
2026-09-20T10:37:55Z	sustained-build	all-core	447	74.0	63.0	35.003	3958.40	5137.90	5137.90	19.60	NA
2026-09-20T10:37:57Z	sustained-build	all-core	449	74.0	63.0	34.990	4067.43	5137.90	5137.90	19.55	NA
2026-09-20T10:37:59Z	sustained-build	all-core	451	74.0	63.0	35.013	4004.61	5137.90	5137.90	19.55	NA
2026-09-20T10:38:01Z	sustained-build	all-core	453	74.0	63.0	35.036	3933.18	5137.90	5137.90	19.55	NA
2026-09-20T10:38:03Z	sustained-build	all-core	455	74.0	63.0	35.043	3938.20	5137.90	5137.90	19.43	NA
2026-09-20T10:38:05Z	sustained-build	all-core	457	74.0	63.0	35.064	3842.94	5137.90	5137.90	19.43	NA
2026-09-20T10:38:07Z	sustained-build	all-core	459	74.0	63.0	35.026	3937.13	5137.90	5137.90	19.24	NA
2026-09-20T10:38:09Z	sustained-build	all-core	461	74.0	63.0	35.016	3971.11	5137.90	5137.90	19.24	NA
2026-09-20T10:38:12Z	sustained-build	all-core	463	73.9	63.0	35.019	3922.44	5137.90	5137.90	19.30	NA
2026-09-20T10:38:14Z	sustained-build	all-core	466	74.0	63.0	35.000	3967.75	5137.90	5137.90	19.30	NA
2026-09-20T10:38:16Z	sustained-build	all-core	468	74.0	63.0	35.028	3981.75	5137.90	5137.90	19.30	NA
2026-09-20T10:38:18Z	sustained-build	all-core	470	74.0	63.0	34.983	4040.30	5137.90	5137.90	19.27	NA
2026-09-20T10:38:20Z	sustained-build	all-core	472	74.0	63.0	34.982	4014.68	5137.90	5137.90	19.27	NA
2026-09-20T10:38:22Z	sustained-build	all-core	474	74.0	63.0	35.019	3969.62	5137.90	5137.90	19.89	NA
2026-09-20T10:38:24Z	sustained-build	all-core	476	74.1	63.0	35.017	4033.24	5137.90	5137.90	19.89	NA
2026-09-20T10:38:26Z	sustained-build	all-core	478	74.0	63.0	35.029	3942.61	5137.90	5137.90	19.66	NA
2026-09-20T10:38:29Z	sustained-build	all-core	480	70.5	58.0	21.684	2456.42	5137.90	5137.90	19.66	NA
2026-09-20T10:38:29Z	sustained-build	cooldown-after	0	70.4	59.0	21.671	2594.21	5137.90	5137.90	19.66	NA
2026-09-20T10:38:31Z	sustained-build	cooldown-after	2	64.5	56.0	10.050	2203.61	5137.90	5137.90	19.66	NA
2026-09-20T10:38:34Z	balanced	cooldown-before	0	62.5	58.0	11.742	2616.80	5137.90	5137.90	18.17	NA
2026-09-20T10:38:34Z	balanced	one-core	0	62.5	56.0	11.672	3175.84	5137.90	5137.90	18.17	NA
2026-09-20T10:38:36Z	balanced	one-core	2	72.8	59.0	17.836	2633.92	5137.90	5137.90	16.95	NA
2026-09-20T10:38:38Z	balanced	one-core	4	74.4	59.0	18.483	2515.94	5137.90	5137.90	16.95	NA
2026-09-20T10:38:40Z	balanced	one-core	6	74.5	59.0	18.736	2792.87	5137.90	5137.90	16.95	NA
2026-09-20T10:38:42Z	balanced	one-core	8	74.4	58.0	19.602	2659.93	5137.90	5137.90	15.75	NA
2026-09-20T10:38:44Z	balanced	one-core	10	74.5	59.0	20.818	2642.22	5137.90	5137.90	15.75	NA
2026-09-20T10:38:46Z	balanced	one-core	12	74.2	58.0	19.791	2569.65	5137.90	5137.90	14.73	NA
2026-09-20T10:38:49Z	balanced	one-core	14	74.1	57.0	19.527	2518.83	5137.90	5137.90	14.73	NA
2026-09-20T10:38:51Z	balanced	one-core	17	73.9	57.0	19.307	2143.49	5137.90	5137.90	14.73	NA
2026-09-20T10:38:53Z	balanced	one-core	19	73.8	58.0	19.532	2472.46	5137.90	5137.90	13.71	NA
2026-09-20T10:38:55Z	balanced	one-core	21	73.8	57.0	20.572	2744.46	5137.90	5137.90	13.71	NA
2026-09-20T10:38:57Z	balanced	one-core	23	73.4	57.0	19.411	3018.10	5137.90	5137.90	12.77	NA
2026-09-20T10:38:59Z	balanced	one-core	25	73.2	57.0	19.935	2725.54	5137.90	5137.90	12.77	NA
2026-09-20T10:39:01Z	balanced	one-core	27	73.0	56.0	19.359	2177.57	5137.90	5137.90	12.77	NA
2026-09-20T10:39:03Z	balanced	one-core	29	72.9	57.0	19.292	2526.65	5137.90	5137.90	12.07	NA
2026-09-20T10:39:05Z	balanced	one-core	31	72.9	56.0	20.680	2691.71	5137.90	5137.90	12.07	NA
2026-09-20T10:39:07Z	balanced	one-core	33	72.9	56.0	19.684	2516.85	5137.90	5137.90	11.26	NA
2026-09-20T10:39:09Z	balanced	one-core	35	72.6	56.0	19.999	2477.94	5137.90	5137.90	11.26	NA
2026-09-20T10:39:11Z	balanced	one-core	37	72.2	56.0	19.265	2269.75	5137.90	5137.90	11.26	NA
2026-09-20T10:39:13Z	balanced	one-core	39	72.1	56.0	20.234	2450.86	5137.90	5137.90	10.52	NA
2026-09-20T10:39:15Z	balanced	one-core	41	72.1	56.0	21.336	2531.73	5137.90	5137.90	10.52	NA
2026-09-20T10:39:17Z	balanced	one-core	43	71.9	56.0	19.976	3185.86	5137.90	5137.90	9.84	NA
2026-09-20T10:39:19Z	balanced	one-core	45	71.6	56.0	19.706	2908.36	5137.90	5137.90	9.84	NA
2026-09-20T10:39:21Z	balanced	one-core	47	71.6	56.0	19.503	2799.30	5137.90	5137.90	9.84	NA
2026-09-20T10:39:23Z	balanced	one-core	49	71.4	55.0	19.177	2583.23	5137.90	5137.90	9.21	NA
2026-09-20T10:39:25Z	balanced	one-core	51	71.5	56.0	20.969	2860.98	5137.90	5137.90	9.21	NA
2026-09-20T10:39:27Z	balanced	one-core	53	71.5	55.0	21.045	2664.03	5137.90	5137.90	8.63	NA
2026-09-20T10:39:29Z	balanced	one-core	55	71.1	55.0	19.476	2916.35	5137.90	5137.90	8.63	NA
2026-09-20T10:39:31Z	balanced	one-core	57	70.9	55.0	19.117	3713.63	5137.90	5137.90	8.10	NA
2026-09-20T10:39:33Z	balanced	one-core	59	70.9	55.0	19.266	3755.02	5137.90	5137.90	8.10	NA
2026-09-20T10:39:35Z	balanced	one-core	61	64.4	50.0	12.829	2332.95	5137.90	5137.90	8.10	NA
2026-09-20T10:39:35Z	balanced	cooldown-between	0	64.2	50.0	12.892	2130.73	5137.90	5137.90	8.10	NA
2026-09-20T10:39:35Z	balanced	all-core	0	64.0	50.0	12.863	2782.37	5137.90	5137.90	8.10	NA
2026-09-20T10:39:38Z	balanced	all-core	2	79.8	59.0	54.371	4361.96	5137.90	5137.90	8.82	NA
2026-09-20T10:39:40Z	balanced	all-core	5	73.9	56.0	40.588	3988.15	5137.90	5137.90	8.82	NA
2026-09-20T10:39:42Z	balanced	all-core	7	70.2	57.0	36.033	3916.74	5137.90	5137.90	9.55	NA
2026-09-20T10:39:44Z	balanced	all-core	9	69.1	58.0	35.174	4017.52	5137.90	5137.90	9.55	NA
2026-09-20T10:39:46Z	balanced	all-core	11	69.1	58.0	35.017	4000.73	5137.90	5137.90	9.55	NA
2026-09-20T10:39:48Z	balanced	all-core	13	69.1	58.0	34.993	4016.03	5137.90	5137.90	10.31	NA
2026-09-20T10:39:50Z	balanced	all-core	15	69.4	59.0	35.024	3931.23	5137.90	5137.90	10.31	NA
2026-09-20T10:39:52Z	balanced	all-core	17	69.6	59.0	34.994	4017.39	5137.90	5137.90	10.92	NA
2026-09-20T10:39:55Z	balanced	all-core	19	69.9	59.0	35.015	3942.68	5137.90	5137.90	10.92	NA
2026-09-20T10:39:57Z	balanced	all-core	22	70.4	59.0	35.005	3917.70	5137.90	5137.90	11.73	NA
2026-09-20T10:39:59Z	balanced	all-core	24	70.6	59.0	35.009	3935.37	5137.90	5137.90	11.73	NA
2026-09-20T10:40:01Z	balanced	all-core	26	71.0	60.0	35.013	3915.39	5137.90	5137.90	11.73	NA
2026-09-20T10:40:03Z	balanced	all-core	28	71.2	60.0	34.988	3899.62	5137.90	5137.90	12.23	NA
2026-09-20T10:40:05Z	balanced	all-core	30	71.5	60.0	35.013	3931.40	5137.90	5137.90	12.23	NA
2026-09-20T10:40:07Z	balanced	all-core	32	71.8	60.0	34.981	3967.71	5137.90	5137.90	12.86	NA
2026-09-20T10:40:10Z	balanced	all-core	34	71.9	60.0	34.976	3958.87	5137.90	5137.90	12.86	NA
2026-09-20T10:40:12Z	balanced	all-core	37	72.0	61.0	35.014	3967.75	5137.90	5137.90	13.27	NA
2026-09-20T10:40:14Z	balanced	all-core	39	72.2	61.0	35.009	3967.73	5137.90	5137.90	13.27	NA
2026-09-20T10:40:16Z	balanced	all-core	41	72.4	61.0	34.987	3917.59	5137.90	5137.90	13.27	NA
2026-09-20T10:40:18Z	balanced	all-core	43	72.5	61.0	35.018	3943.79	5137.90	5137.90	13.81	NA
2026-09-20T10:40:20Z	balanced	all-core	45	72.6	61.0	35.003	3983.33	5137.90	5137.90	13.81	NA
2026-09-20T10:40:22Z	balanced	all-core	47	72.8	61.0	35.011	3968.64	5137.90	5137.90	14.06	NA
2026-09-20T10:40:24Z	balanced	all-core	49	72.9	62.0	35.014	3983.57	5137.90	5137.90	14.06	NA
2026-09-20T10:40:27Z	balanced	all-core	51	73.1	62.0	35.004	3962.43	5137.90	5137.90	14.54	NA
2026-09-20T10:40:29Z	balanced	all-core	54	73.4	62.0	34.981	4025.14	5137.90	5137.90	14.54	NA
2026-09-20T10:40:31Z	balanced	all-core	56	73.4	62.0	35.004	3908.48	5137.90	5137.90	14.54	NA
2026-09-20T10:40:33Z	balanced	all-core	58	73.5	62.0	34.994	3992.69	5137.90	5137.90	14.74	NA
2026-09-20T10:40:35Z	balanced	all-core	60	73.5	62.0	34.988	3967.72	5137.90	5137.90	14.74	NA
2026-09-20T10:40:37Z	balanced	all-core	62	73.6	62.0	34.983	3943.79	5137.90	5137.90	15.80	NA
2026-09-20T10:40:39Z	balanced	all-core	64	73.9	62.0	35.020	3911.37	5137.90	5137.90	15.80	NA
2026-09-20T10:40:41Z	balanced	all-core	66	73.9	62.0	35.007	3984.94	5137.90	5137.90	15.89	NA
2026-09-20T10:40:44Z	balanced	all-core	68	74.0	62.0	35.018	3958.11	5137.90	5137.90	15.89	NA
2026-09-20T10:40:46Z	balanced	all-core	71	74.0	63.0	35.025	3875.17	5137.90	5137.90	15.89	NA
2026-09-20T10:40:48Z	balanced	all-core	73	74.1	63.0	34.991	3992.84	5137.90	5137.90	15.98	NA
2026-09-20T10:40:50Z	balanced	all-core	75	74.2	63.0	34.996	3992.71	5137.90	5137.90	15.98	NA
2026-09-20T10:40:52Z	balanced	all-core	77	74.1	63.0	35.003	3983.60	5137.90	5137.90	16.15	NA
2026-09-20T10:40:54Z	balanced	all-core	79	74.0	63.0	35.007	3985.97	5137.90	5137.90	16.15	NA
2026-09-20T10:40:56Z	balanced	all-core	81	73.9	63.0	34.988	4017.49	5137.90	5137.90	16.21	NA
2026-09-20T10:40:59Z	balanced	all-core	83	73.8	62.0	35.012	3899.41	5137.90	5137.90	16.21	NA
2026-09-20T10:41:01Z	balanced	all-core	86	73.9	63.0	35.018	3957.41	5137.90	5137.90	16.21	NA
2026-09-20T10:41:03Z	balanced	all-core	88	73.9	63.0	34.993	4017.42	5137.90	5137.90	16.28	NA
2026-09-20T10:41:05Z	balanced	all-core	90	73.8	62.0	35.016	3917.84	5137.90	5137.90	16.28	NA
2026-09-20T10:41:07Z	balanced	all-core	92	73.8	62.0	34.994	4008.20	5137.90	5137.90	16.42	NA
2026-09-20T10:41:09Z	balanced	all-core	94	73.8	62.0	35.014	3988.23	5137.90	5137.90	16.42	NA
2026-09-20T10:41:11Z	balanced	all-core	96	73.8	63.0	35.007	3895.08	5137.90	5137.90	16.62	NA
2026-09-20T10:41:13Z	balanced	all-core	98	73.8	63.0	35.046	3925.05	5137.90	5137.90	16.62	NA
2026-09-20T10:41:16Z	balanced	all-core	100	73.6	62.0	34.986	4017.52	5137.90	5137.90	16.62	NA
2026-09-20T10:41:18Z	balanced	all-core	103	73.8	62.0	34.983	3970.91	5137.90	5137.90	16.65	NA
2026-09-20T10:41:20Z	balanced	all-core	105	73.8	62.0	35.005	3977.51	5137.90	5137.90	16.65	NA
2026-09-20T10:41:22Z	balanced	all-core	107	73.9	62.0	35.044	3898.58	5137.90	5137.90	16.76	NA
2026-09-20T10:41:24Z	balanced	all-core	109	73.8	62.0	35.011	3983.34	5137.90	5137.90	16.76	NA
2026-09-20T10:41:26Z	balanced	all-core	111	73.8	62.0	35.005	3917.79	5137.90	5137.90	16.76	NA
2026-09-20T10:41:28Z	balanced	all-core	113	73.8	62.0	35.019	3903.91	5137.90	5137.90	16.86	NA
2026-09-20T10:41:30Z	balanced	all-core	115	73.9	62.0	34.999	3992.73	5137.90	5137.90	16.86	NA
2026-09-20T10:41:33Z	balanced	all-core	117	73.9	62.0	35.010	3892.80	5137.90	5137.90	17.03	NA
2026-09-20T10:41:35Z	balanced	all-core	120	73.8	63.0	35.017	3916.36	5137.90	5137.90	17.03	NA
2026-09-20T10:41:37Z	balanced	all-core	122	73.6	62.0	34.987	3992.71	5137.90	5137.90	17.11	NA
2026-09-20T10:41:39Z	balanced	all-core	124	73.8	62.0	34.995	3892.77	5137.90	5137.90	17.11	NA
2026-09-20T10:41:41Z	balanced	all-core	126	73.9	62.0	35.021	3931.10	5137.90	5137.90	17.11	NA
2026-09-20T10:41:43Z	balanced	all-core	128	73.8	62.0	35.012	3905.84	5137.90	5137.90	17.26	NA
2026-09-20T10:41:45Z	balanced	all-core	130	73.8	62.0	34.993	3992.26	5137.90	5137.90	17.26	NA
2026-09-20T10:41:48Z	balanced	all-core	132	73.8	62.0	34.993	3942.51	5137.90	5137.90	17.40	NA
2026-09-20T10:41:50Z	balanced	all-core	135	73.8	62.0	34.989	3990.25	5137.90	5137.90	17.40	NA
2026-09-20T10:41:52Z	balanced	all-core	137	73.8	63.0	35.028	3917.97	5137.90	5137.90	17.45	NA
2026-09-20T10:41:54Z	balanced	all-core	139	73.8	63.0	35.002	3942.03	5137.90	5137.90	17.45	NA
2026-09-20T10:41:56Z	balanced	all-core	141	73.6	62.0	35.012	3983.36	5137.90	5137.90	17.45	NA
2026-09-20T10:41:58Z	balanced	all-core	143	73.6	62.0	34.984	4017.65	5137.90	5137.90	17.49	NA
2026-09-20T10:42:00Z	balanced	all-core	145	73.6	62.0	34.984	4042.60	5137.90	5137.90	17.49	NA
2026-09-20T10:42:02Z	balanced	all-core	147	73.9	62.0	34.982	4017.67	5137.90	5137.90	17.85	NA
2026-09-20T10:42:05Z	balanced	all-core	149	73.8	62.0	34.995	4009.32	5137.90	5137.90	17.85	NA
2026-09-20T10:42:07Z	balanced	all-core	152	73.8	62.0	34.996	3992.69	5137.90	5137.90	18.11	NA
2026-09-20T10:42:09Z	balanced	all-core	154	73.6	62.0	34.996	3994.79	5137.90	5137.90	18.11	NA
2026-09-20T10:42:11Z	balanced	all-core	156	73.8	62.0	34.981	3939.11	5137.90	5137.90	18.11	NA
2026-09-20T10:42:13Z	balanced	all-core	158	73.9	62.0	35.016	3945.15	5137.90	5137.90	18.10	NA
2026-09-20T10:42:15Z	balanced	all-core	160	73.8	62.0	34.988	4017.66	5137.90	5137.90	18.10	NA
2026-09-20T10:42:17Z	balanced	all-core	162	73.6	62.0	34.993	4017.59	5137.90	5137.90	18.09	NA
2026-09-20T10:42:19Z	balanced	all-core	164	73.6	63.0	35.052	3817.66	5137.90	5137.90	18.09	NA
2026-09-20T10:42:22Z	balanced	all-core	166	73.6	62.0	35.029	3918.35	5137.90	5137.90	18.08	NA
2026-09-20T10:42:24Z	balanced	all-core	169	73.6	62.0	34.975	3965.65	5137.90	5137.90	18.08	NA
2026-09-20T10:42:26Z	balanced	all-core	171	73.8	62.0	34.985	4032.70	5137.90	5137.90	18.08	NA
2026-09-20T10:42:28Z	balanced	all-core	173	73.6	63.0	35.010	3992.66	5137.90	5137.90	18.00	NA
2026-09-20T10:42:30Z	balanced	all-core	175	73.6	62.0	34.981	4023.22	5137.90	5137.90	18.00	NA
2026-09-20T10:42:32Z	balanced	all-core	177	73.6	62.0	34.990	3958.09	5137.90	5137.90	18.08	NA
2026-09-20T10:42:34Z	balanced	all-core	179	73.8	62.0	35.015	3969.54	5137.90	5137.90	18.08	NA
2026-09-20T10:42:36Z	balanced	all-core	181	73.6	62.0	34.994	4017.66	5137.90	5137.90	18.15	NA
2026-09-20T10:42:39Z	balanced	all-core	183	73.6	62.0	34.995	4017.54	5137.90	5137.90	18.15	NA
2026-09-20T10:42:41Z	balanced	all-core	186	73.8	62.0	35.017	3920.35	5137.90	5137.90	18.15	NA
2026-09-20T10:42:43Z	balanced	all-core	188	73.6	62.0	34.995	3967.46	5137.90	5137.90	18.14	NA
2026-09-20T10:42:45Z	balanced	all-core	190	73.6	62.0	35.009	3904.92	5137.90	5137.90	18.14	NA
2026-09-20T10:42:47Z	balanced	all-core	192	73.8	62.0	34.983	3992.70	5137.90	5137.90	18.21	NA
2026-09-20T10:42:49Z	balanced	all-core	194	73.8	62.0	35.001	3992.71	5137.90	5137.90	18.21	NA
2026-09-20T10:42:51Z	balanced	all-core	196	73.9	62.0	34.983	4035.53	5137.90	5137.90	18.35	NA
2026-09-20T10:42:53Z	balanced	all-core	198	73.8	62.0	34.995	4006.82	5137.90	5137.90	18.35	NA
2026-09-20T10:42:56Z	balanced	all-core	200	73.9	62.0	34.987	4017.58	5137.90	5137.90	18.35	NA
2026-09-20T10:42:58Z	balanced	all-core	203	73.9	62.0	34.982	4027.34	5137.90	5137.90	18.40	NA
2026-09-20T10:43:00Z	balanced	all-core	205	73.9	62.0	34.978	3967.73	5137.90	5137.90	18.40	NA
2026-09-20T10:43:02Z	balanced	all-core	207	73.9	62.0	35.027	3948.62	5137.90	5137.90	18.29	NA
2026-09-20T10:43:04Z	balanced	all-core	209	73.9	63.0	35.002	3958.61	5137.90	5137.90	18.29	NA
2026-09-20T10:43:06Z	balanced	all-core	211	73.9	63.0	35.001	4001.16	5137.90	5137.90	18.29	NA
2026-09-20T10:43:08Z	balanced	all-core	213	74.0	62.0	35.047	3922.06	5137.90	5137.90	18.35	NA
2026-09-20T10:43:10Z	balanced	all-core	215	74.0	63.0	34.999	3934.86	5137.90	5137.90	18.35	NA
2026-09-20T10:43:13Z	balanced	all-core	217	74.0	62.0	34.991	4017.67	5137.90	5137.90	18.32	NA
2026-09-20T10:43:15Z	balanced	all-core	220	74.0	63.0	35.052	3881.90	5137.90	5137.90	18.32	NA
2026-09-20T10:43:17Z	balanced	all-core	222	74.0	63.0	35.016	3992.69	5137.90	5137.90	18.29	NA
2026-09-20T10:43:19Z	balanced	all-core	224	74.0	63.0	35.020	3917.11	5137.90	5137.90	18.29	NA
2026-09-20T10:43:21Z	balanced	all-core	226	74.0	62.0	34.982	4042.50	5137.90	5137.90	18.29	NA
2026-09-20T10:43:23Z	balanced	all-core	228	74.0	62.0	35.009	3917.78	5137.90	5137.90	18.27	NA
2026-09-20T10:43:25Z	balanced	all-core	230	74.0	63.0	35.019	3934.67	5137.90	5137.90	18.27	NA
2026-09-20T10:43:28Z	balanced	all-core	232	74.1	63.0	35.009	3943.26	5137.90	5137.90	18.17	NA
2026-09-20T10:43:30Z	balanced	all-core	235	74.1	63.0	35.016	3919.35	5137.90	5137.90	18.17	NA
2026-09-20T10:43:32Z	balanced	all-core	237	74.1	63.0	35.042	3842.99	5137.90	5137.90	18.15	NA
2026-09-20T10:43:34Z	balanced	all-core	239	74.1	63.0	34.983	4013.90	5137.90	5137.90	18.15	NA
2026-09-20T10:43:36Z	balanced	all-core	241	74.1	63.0	34.989	3966.76	5137.90	5137.90	18.15	NA
2026-09-20T10:43:38Z	balanced	all-core	243	74.1	63.0	34.985	4012.98	5137.90	5137.90	18.22	NA
2026-09-20T10:43:40Z	balanced	all-core	245	74.1	63.0	35.009	3919.33	5137.90	5137.90	18.22	NA
2026-09-20T10:43:42Z	balanced	all-core	247	74.0	63.0	35.001	3992.70	5137.90	5137.90	18.20	NA
2026-09-20T10:43:45Z	balanced	all-core	249	74.1	63.0	34.999	3992.68	5137.90	5137.90	18.20	NA
2026-09-20T10:43:47Z	balanced	all-core	252	74.1	63.0	34.997	3874.49	5137.90	5137.90	19.23	NA
2026-09-20T10:43:49Z	balanced	all-core	254	74.0	63.0	35.005	3914.21	5137.90	5137.90	19.23	NA
2026-09-20T10:43:51Z	balanced	all-core	256	74.0	63.0	34.986	3992.71	5137.90	5137.90	19.23	NA
2026-09-20T10:43:53Z	balanced	all-core	258	74.0	63.0	34.996	3951.40	5137.90	5137.90	19.21	NA
2026-09-20T10:43:55Z	balanced	all-core	260	74.0	63.0	35.019	3903.52	5137.90	5137.90	19.21	NA
2026-09-20T10:43:57Z	balanced	all-core	262	74.1	63.0	35.016	3871.49	5137.90	5137.90	19.11	NA
2026-09-20T10:44:00Z	balanced	all-core	264	74.0	63.0	35.005	3924.97	5137.90	5137.90	19.11	NA
2026-09-20T10:44:02Z	balanced	all-core	267	74.1	63.0	35.014	3957.24	5137.90	5137.90	19.18	NA
2026-09-20T10:44:04Z	balanced	all-core	269	74.0	63.0	34.997	3992.66	5137.90	5137.90	19.18	NA
2026-09-20T10:44:06Z	balanced	all-core	271	74.0	63.0	35.009	3893.07	5137.90	5137.90	19.18	NA
2026-09-20T10:44:08Z	balanced	all-core	273	74.1	63.0	35.025	3865.08	5137.90	5137.90	19.01	NA
2026-09-20T10:44:10Z	balanced	all-core	275	74.0	62.0	34.995	3991.24	5137.90	5137.90	19.01	NA
2026-09-20T10:44:12Z	balanced	all-core	277	74.0	63.0	34.984	3942.97	5137.90	5137.90	19.01	NA
2026-09-20T10:44:14Z	balanced	all-core	279	74.0	62.0	35.014	3907.56	5137.90	5137.90	19.01	NA
2026-09-20T10:44:17Z	balanced	all-core	281	74.0	62.0	34.999	3997.86	5137.90	5137.90	18.93	NA
2026-09-20T10:44:19Z	balanced	all-core	284	74.1	63.0	35.008	3893.41	5137.90	5137.90	18.93	NA
2026-09-20T10:44:21Z	balanced	all-core	286	74.1	63.0	35.024	3930.88	5137.90	5137.90	18.93	NA
2026-09-20T10:44:23Z	balanced	all-core	288	74.1	63.0	35.024	3918.42	5137.90	5137.90	18.93	NA
2026-09-20T10:44:25Z	balanced	all-core	290	74.1	63.0	34.990	3908.91	5137.90	5137.90	18.93	NA
2026-09-20T10:44:27Z	balanced	all-core	292	74.0	63.0	35.024	3933.28	5137.90	5137.90	18.86	NA
2026-09-20T10:44:29Z	balanced	all-core	294	74.2	63.0	34.993	4008.57	5137.90	5137.90	18.86	NA
2026-09-20T10:44:32Z	balanced	all-core	296	74.1	63.0	35.004	3956.76	5137.90	5137.90	18.95	NA
2026-09-20T10:44:34Z	balanced	all-core	299	74.0	63.0	35.003	3970.67	5137.90	5137.90	18.95	NA
2026-09-20T10:44:36Z	balanced	all-core	301	74.0	63.0	35.025	3967.49	5137.90	5137.90	18.95	NA
2026-09-20T10:44:38Z	balanced	all-core	303	74.0	63.0	34.982	3948.36	5137.90	5137.90	19.03	NA
2026-09-20T10:44:40Z	balanced	all-core	305	74.1	63.0	35.021	3963.77	5137.90	5137.90	19.03	NA
